,ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
317,T30929299,Deep Link to New & Notable page for signed user,kamila K,C2625514,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 8:58 AM,Regression,1.1.1.1
318,T30929272,Deep Link to Movies page for unauth user,kamila K,C2624311,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
319,T30929278,Deep Link to Movies page for signed user,kamila K,C2624322,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 9:16 AM,Regression,1.1.1.1
320,T30929273,Deep Link to My Stuff page for unauth user,kamila K,C2624312,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
321,T30929280,Deep Link to My Stuff page for signed user,kamila K,C2624324,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/19/2023 3:18 AM,Regression,1.1.1.1
322,T30929274,Deep Link to Genre page for unauth user,kamila K,C2624314,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
323,T30929281,Deep Link to Genre page for signed user,kamila K,C2624325,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/19/2023 3:22 AM,Regression,1.1.1.1
324,T30929275,Deep Link to Brand page for unauth user,kamila K,C2624315,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
325,T30929282,Deep Link to Brand page for signed user,kamila K,C2624326,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/19/2023 3:23 AM,Regression,1.1.1.1
326,T30929276,Deep Link to Collection page for unauth user,kamila K,C2624316,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
327,T30929283,Deep Link to Collection page for signed user,kamila K,C2624327,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/19/2023 3:47 AM,Regression,1.1.1.1
328,T30929265,Verify Onboarding Notification when subscribing,,C2623676,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2207,Regression P2s - Prod,Android Mobile,R114231,Marketing Notifications,1,,Untested,,,Regression,
329,T30929266,Validate Onboarding email notification,,C2623677,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2207,Regression P2s - Prod,Android Mobile,R114231,Marketing Notifications,1,,Untested,,,Regression,
330,T30929310,Validate Recommendation Email In App,,C2648470,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-15198,Regression P2s - Prod,Android Mobile,R114231,Marketing Notifications,1,,Untested,,,Regression,
331,T30929235,Validate  subscription related notifications - Subscription Confirmation,,C2622906,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
332,T30929236,Validate  subscription related notifications - Subscription Termination,,C2622909,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
iPad
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
333,T30929237,Validate  subscription related notifications - Upgrade or Downgrade Subscription,,C2622910,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Remove from Run,kamila K,6/22/2023 3:56 AM,Regression,
334,T30929238,Validate  subscription related notifications -Plan change/ Switch confirmation,,C2622954,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Remove from Run,kamila K,6/22/2023 3:56 AM,Regression,
335,T30929239,Validate  subscription related notifications - Annual Plan Renewal,,C2622955,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
336,T30929240,Validate  subscription related notifications -Plan change/ Switch not processed,,C2622956,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Remove from Run,kamila K,6/22/2023 3:56 AM,Regression,
337,T30929241,Validate  subscription related notifications - OTP email,,C2622957,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
338,T30929242,Validate  subscription related notifications - Redeeming Promo Offer email,,C2622958,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
339,T30929244,Validate  subscription related notifications - Promo Code Expiration,,C2622960,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
340,T30929243,Validate  subscription related notifications - Washington DC user,,C2622959,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2135,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
341,T30929255,Validate Transactional Accounts/Identities Notifications (forgot password),,C2623558,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
342,T30929256,Validate Transactional Accounts/Identities Notifications (Security PIN creation ),,C2623559,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
343,T30929257,Validate Transactional Accounts/Identities Notifications (Security PIN removal ),,C2623560,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
344,T30929258,Validate Transactional Accounts/Identities Notifications (Security PIN updation ),,C2623561,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
345,T30929259,Validate Transactional Accounts/Identities Notifications (Account details updation ),,C2623562,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
346,T30929260,Validate Transactional Accounts/Identities Notifications (Adding Kids Profile ),,C2623563,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
347,T30929261,Validate Transactional Accounts/Identities Notifications (Deleting Kids Profile ),,C2623564,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
348,T30929262,Validate Transactional Accounts/Identities Notifications (Updating Email address ),,C2623565,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2151,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
349,T30929277,Validate Transactional Payments Notifications ( Credit card expiration 7 days notification),,C2624318,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2149,Regression P2s - Prod,Android Mobile,R114231,Transaction Notifications,1,,Untested,,,Regression,
350,T30929254,SIngle day execution,,C2623511,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
iOS
Fire Tab
Roku
Web
Android TV
CTV
tvOS
All Platforms
Comcast
STB",P2,GQA-2565,Regression P2s - Prod,Android Mobile,R114231,Green Light,0,,Untested,,,Regression,
351,T30929253,Ad time restriction,,C2623340,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2615,Regression P2s - Prod,Android Mobile,R114231,Ad server configuration,0,,Untested,,,Regression,
352,T30929289,All privacy featured can be viewed in the languages supported in my region,,C2625262,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,General Requirements,1,,Untested,,,Regression,
353,T30929290,Account creation is successful but capturing the acknowledgment/consent is not successful,,C2625263,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,General Requirements,1,,Untested,,,Regression,
354,T30929291,Consent posting fails during account creation in a region where it cannot progress without Privacy Policy Acknowledgement,,C2625265,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,General Requirements,1,,Untested,,,Regression,
355,T30929292,Consent capture is not successful in a region where there are checkboxes for consent,,C2625266,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,General Requirements,1,,Untested,,,Regression,
356,T30929293,Consent capture is not successful in a region where the consents captured are implicit,,C2625267,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,General Requirements,1,,Untested,,,Regression,
357,T30929287,"Front End Consent - CA, CO, CT, or VA user - DNSoS consent persistence across devices",kamila K,C2625119,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2652, GQA-21700",Regression P2s - Prod,Android Mobile,R114231,Buy Flow,3,,Passed,kamila K,6/22/2023 4:31 AM,Regression,1.1.1.1
358,T30929227,Front End Consent - Settings - Privacy Policy,Kalpesh Desale,C2622817,"Validate with Android One Plus 6 OS-11
",,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,Settings,2,,Passed,Kalpesh Desale,6/16/2023 8:15 AM,Regression,1.1.1.1
359,T30929228,Front End Consent - Settings - Terms of Use,Kalpesh Desale,C2622823,"Validate with Android One Plus 6 OS-11
",,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,Settings,2,,Passed,Kalpesh Desale,6/16/2023 8:15 AM,Regression,1.1.1.1
360,T30929263,"Front End Consent - Settings - DNSoS Default State (CA, CO, CT, or VA users)",kamila K,C2623666,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2652, GQA-21700",Regression P2s - Prod,Android Mobile,R114231,Settings,2,,Passed,kamila K,6/22/2023 4:25 AM,Regression,1.1.1.1
361,T30929268,Front End Consent - Settings - Unauthenticated User,kamila K,C2623770,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,Settings,2,,Passed,kamila K,6/22/2023 4:32 AM,Regression,1.1.1.1
362,T30929286,Front End Consent - Notifications - Email from BEAM and Affiliates,kamila K,C2624456,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2652,Regression P2s - Prod,Android Mobile,R114231,Settings,2,,Passed,kamila K,6/22/2023 4:27 AM,Regression,1.1.1.1
363,T30929267,Front End Consent - Settings - Kids Profile - Kids Privacy Policy,Kalpesh Desale,C2623769,"Validate with Android One Plus 6 OS-11
",,,,,Android BD Regression 6/1+,R112031,"iOS
Android
HWA
CTV",P2,GQA-1596,Regression P2s - Prod,Android Mobile,R114231,Kids Front End Consent,2,,Passed,Kalpesh Desale,6/16/2023 8:15 AM,Regression,1.1.1.1
364,T30929288,Error with New or Existing User on Second Screen Flow,,C2625234,Not applicable for Android Mobile. Android Mobile never has the option to scan a QR code to login.,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-15093,Regression P2s - Prod,Android Mobile,R114231,User Walls / Errors,0,,Remove from Run,kamila K,6/22/2023 3:03 AM,Regression,
365,T30929300,Error with New MVPD User Second Screen Flow,,C2625516,Not applicable for Android Mobile. Android Mobile never has the option to scan a QR code to login.,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-15093,Regression P2s - Prod,Android Mobile,R114231,User Walls / Errors,0,,Remove from Run,kamila K,6/22/2023 3:03 AM,Regression,
366,T30929301,Error with New or Existing MVPD User,,C2625517,Not applicable for Android Mobile. Android Mobile never has the option to scan a QR code to login.,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-15093,Regression P2s - Prod,Android Mobile,R114231,User Walls / Errors,0,,Remove from Run,kamila K,6/22/2023 3:03 AM,Regression,
367,T30929302,Error with Existing MVPD User - Cannot Verify Subscription,,C2625518,Not applicable for Android Mobile. Android Mobile never has the option to scan a QR code to login.,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-15093,Regression P2s - Prod,Android Mobile,R114231,User Walls / Errors,0,,Remove from Run,kamila K,6/22/2023 3:03 AM,Regression,
368,T30929303,Error with Existing MVPD User - Can’t Sign In,,C2625519,Not applicable for Android Mobile. Android Mobile never has the option to scan a QR code to login.,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-15093,Regression P2s - Prod,Android Mobile,R114231,User Walls / Errors,0,,Remove from Run,kamila K,6/22/2023 3:03 AM,Regression,
